,stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding,count
838,OXFOFID1,1291,Oxford at Fiddlers Green EB - #1291,,42.976309,-81.318179,,,,,,0,0
839,OXFOFID2,1292,Oxford at Fiddlers Green WB - #1292,,42.976606,-81.317731,,,,,,0,0
840,OXFOFLEE,1293,Oxford at Fleet EB - #1293,,43.004968,-81.220662,,,,,,0,0
841,OXFOFRE1,1294,Oxford at Freele EB - #1294,,42.978416,-81.310941,,,,,,0,0
842,OXFOFRE2,1295,Oxford at Freele WB - #1295,,42.978637,-81.310731,,,,,,0,0
843,OXFOGAM1,1296,Oxford at Gammage EB - #1296,,43.002591,-81.228723,,,,,,0,0
844,OXFOGAM2,1297,Oxford at Gammage WB - #1297,,43.002899,-81.228015,,,,,,0,0
845,OXFOGEO1,1298,Oxford at St. George EB - #1298,,42.994743,-81.255576,,,,,,0,0
846,OXFOGEO2,1299,Oxford at St. George WB - #1299,,42.994758,-81.255944,,,,,,0,0
847,OXFOGM1,1300,General Dynamics Gate 4 - #1300,,43.01888,-81.172206,,,,,,0,0
848,OXFOGM2,1301,Oxford at General Dynamics Main Gate - #1301,,43.019425,-81.170703,,,,,,0,0
849,OXFOGM3,1302,2035 Oxford - #1302,,43.019868,-81.16872,,,,,,0,0
850,OXFOGRAC,1303,Oxford & Grace St WB - #1303,,42.992617,-81.262911,,,,,,0,0
851,OXFOGUI1,1304,Oxford at Guildwood Gate EB - #1304,,42.97745,-81.314125,,,,,,0,0
852,OXFOGUI2,1305,Oxford at Guildwood Blvd WB - #1305,,42.980049,-81.305883,,,,,,0,0
853,OXFOGUI3,1306,Oxford at Guildwood Gate WB - #1306,,42.977515,-81.314731,,,,,,0,0
854,OXFOHIG1,1307,Oxbury Centre - #1307,,43.007889,-81.210425,,,,,,0,0
855,OXFOHIG2,1308,Oxford at Highbury WB - #1308,,43.008198,-81.209901,,,,,,0,0
856,OXFOHIG3,1309,Oxford at Highbury EB - #1309,,43.008538,-81.208231,,,,,,0,0
857,OXFOHIG4,1310,John Paul Secondary School - #1310,,43.008983,-81.2073,,,,,,0,0
858,OXFOHYD1,1311,Oxford at Hyde Park EB - #1311,,42.975591,-81.320655,,,,,,0,0
859,OXFOHYD2,1312,Oxford at Hyde Park WB - #1312,,42.975275,-81.322369,,,,,,0,0
860,OXFOIND1,1313,Oxford east of Industrial EB - #1313,,43.021161,-81.164167,,,,,,0,0
861,OXFOIND2,1314,Oxford at Industrial WB - #1314,,43.020498,-81.166915,,,,,,0,0
862,OXFOIND3,1315,Oxford west of Industrial EB - #1315,,43.020401,-81.16688,,,,,,0,0
863,OXFOJUNI,1316,Oxford at Juniper EB - #1316,,42.979571,-81.30685,,,,,,0,0
864,OXFOLAR1,1317,Oxford at Laruel EB - #1317,,42.98131,-81.300912,,,,,,0,0
865,OXFOLAR2,1318,Oxford at Laurel WB - #1318,,42.981567,-81.30059,,,,,,0,0
866,OXFOLYMA,1319,Oxford at Lyman WB - #1319,,43.005299,-81.219749,,,,,,0,0
867,OXFOMAI1,1320,Oxford at Maitland EB - #1320,,42.998642,-81.242401,,,,,,0,0
868,OXFOMAI2,1321,Oxford at Maitland WB - #1321,,42.998552,-81.243088,,,,,,0,0
869,OXFOMORN,1322,Oxford at Mornington EB - #1322,,43.00738,-81.212057,,,,,,0,0
870,OXFOOAKS,1323,Oxford at Oakside WB - #1323,,43.007013,-81.213901,,,,,,0,0
871,OXFOOLH1,1324,Oxford at Old Hunt EB - #1324,,42.972605,-81.331086,,,,,,0,0
872,OXFOOLH2,1325,Oxford at Old Hunt WB - #1325,,42.972682,-81.331109,,,,,,0,0
873,OXFOPLAT,1326,Oxford at Platts Lane WB - #1326,,42.989933,-81.272489,,,,,,0,0
874,OXFOPRO1,1327,Oxford at Proudfoot Lane EB - #1327,,42.985262,-81.287429,,,,,,0,0
875,OXFOPRO2,1328,Oxford at Proudfoot WB - #1328,,42.985491,-81.287381,,,,,,0,0
876,OXFOQUE1,1329,Oxford at Quebec EB - #1329,,43.003786,-81.224718,,,,,,0,0
877,OXFOQUE2,1330,Oxford at Quebec WB - #1330,,43.003936,-81.22446,,,,,,0,0
878,OXFORAT1,1331,Oxford at Rathowen EB - #1331,,42.990925,-81.268407,,,,,,0,0
879,OXFORAT2,1332,Oxford at Rathowen WB - #1332,,42.991005,-81.268365,,,,,,0,0
880,OXFORIC1,1333,Oxford at Richmond EB - #1333,,42.995586,-81.252763,,,,,,0,0
881,OXFORIC2,1334,Oxford at Richmond WB - #1334,,42.995433,-81.253762,,,,,,0,0
882,OXFOROE2,1336,Oxford at Roehampton WB - #1336,,43.010051,-81.203514,,,,,,0,0
883,OXFOROY1,1337,Oxford at Royal York EB - #1337,,42.974746,-81.323709,,,,,,0,0
884,OXFOROY2,1338,Oxford at Royal York WB - #1338,,42.974646,-81.324364,,,,,,0,0
885,OXFOROY3,1339,St Aidens Church - #1339,,42.973813,-81.326909,,,,,,0,0
886,OXFOROY4,1340,Marie Curie School - #1340,,42.973802,-81.327313,,,,,,0,0
887,OXFOSAN1,1341,Oxford at Sanatorium EB - #1341,,42.971955,-81.333339,,,,,,0,0
888,OXFOSEC1,1343,Oxford at Second EB - #1343,,43.012141,-81.19586,,,,,,0,0
889,OXFOSEC2,1344,Oxford at Fanshawe College Blvd WB - #1344,,43.012511,-81.195051,,,,,,0,0
890,OXFOSPIT,1345,Oxford at Spittal EB - #1345,,43.005337,-81.219336,,,,,,0,0
891,OXFOSTE1,1346,Oxford at Sterling EB - #1346,,43.003347,-81.226199,,,,,,0,0
892,OXFOSTE2,1347,Oxford at Sterling WB - #1347,,43.003349,-81.226471,,,,,,0,0
893,OXFOSTRA,1348,Oxford at Strand EB - #1348,,43.004494,-81.222268,,,,,,0,0
894,OXFOSTUA,1349,Oxford at Stuart WB - #1349,,43.004707,-81.221764,,,,,,0,0
895,OXFOTAL1,1350,Oxford at Talbot EB - #1350,,42.993941,-81.258169,,,,,,0,0
896,OXFOTAL2,1351,Oxford at Talbot WB - #1351,,42.994224,-81.257846,,,,,,0,0
897,OXFOTHI1,1352,Oxford at Third EB - #1352,,43.013429,-81.191453,,,,,,0,0
898,OXFOTHI2,1353,Oxford at Third WB - #1353,,43.013802,-81.190523,,,,,,0,0
899,OXFOWAT1,1354,Oxford at Waterloo EB - #1354,,42.996846,-81.248395,,,,,,0,0
900,OXFOWAT2,1355,Oxford at Waterloo WB - #1355,,42.997142,-81.247865,,,,,,0,0
901,OXFOWEL1,1356,Oxford at Wellington EB - #1356,,42.996041,-81.251186,,,,,,0,0
902,OXFOWEL2,1357,Oxford at Wellington WB - #1357,,42.996245,-81.250872,,,,,,0,0
903,OXFOWHA1,1358,Oxford at Wharncliffe EB - #1358,,42.992073,-81.264464,,,,,,0,0
904,OXFOWHA2,1359,Oxford at Wharncliffe WB - #1359,,42.992133,-81.264637,,,,,,0,0
905,OXFOWIL1,1360,Oxford at William EB - #1360,,42.9993,-81.240156,,,,,,0,0
906,OXFOWIL2,1361,Oxford at William WB - #1361,,42.999381,-81.240321,,,,,,0,0
907,OXFOWIST,1362,Oxford at Wistow WB - #1362,,43.00755,-81.211851,,,,,,0,0
908,OXFOWON1,1363,Oxford at Wonderland EB - #1363,,42.984173,-81.29128,,,,,,0,0
909,OXFOWON2,1364,Oxford at Wonderland WB - #1364,,42.984031,-81.292317,,,,,,0,0
910,PAGEVMPW,1371,Page at Vetrans WB - #1371,,43.016019,-81.15896,,,,,,0,0
911,PARKMAEN,1373,Parkwood Hospital Main Entrance WB - #1373,,42.956426,-81.22502,,,,,,0,0
912,PARKWEC2,1376,Parkwood Hospital at  Western Counties Rd WB - #1376,,42.956614,-81.22348,,,,,,0,0
913,PERTWIN1,1378,Perth Dr at Windermere NB - #1378,,43.01492,-81.274939,,,,,,0,0
914,PERTWIN2,1379,Perth at Windermere SB - #1379,,43.014975,-81.275094,,,,,,0,0
915,PHILPHIL,1383,Phillbrook at Phillbrook - #1383,,43.037281,-81.263101,,,,,,0,0
916,PHILSILV,1385,Phillbrook at Silverbrook WB - #1385,,43.038474,-81.258745,,,,,,0,0
917,PLATCHE1,1389,Platts Lane at Cherryhill Place NB - #1389,,42.991765,-81.272751,,,,,,0,0
918,PLATCHE2,1390,Platts Lane at Cherryhill Place SB - #1390,,42.991966,-81.273038,,,,,,0,0
919,PLATOXF1,1391,Platts Lane at Oxford NB - #1391,,42.990499,-81.272074,,,,,,0,0
920,PLATOXF2,1392,Platts Lane at Oxford SB - #1392,,42.990316,-81.272041,,,,,,0,0
921,PLATTRO1,1393,Platts Lane at Trott NB - #1393,,42.995535,-81.274696,,,,,,0,0
922,PLATTRO2,1394,Platts Lane at Trott SB - #1394,,42.995009,-81.274594,,,,,,0,0
923,PONDAILS,1399,Pond Mills at Ailsa SB - #1399,,42.970378,-81.204489,,,,,,0,0
924,PONDBAN1,1400,Pond Mills at Banbury NB - #1400,,42.956785,-81.199411,,,,,,0,0
925,PONDBAN2,1401,Pond Mills at Banbury SB - #1401,,42.957486,-81.199719,,,,,,0,0
926,PONDBRA2,1402,Pond Mills south of Bradley SB - #1402,,42.940033,-81.192238,,,,,,0,0
927,PONDBUC4,1405,Pond Mills at Buchanan SB - #1405,,42.935958,-81.191411,,,,,,0,0
928,PONDBURL,1406,Pond Mills at Burlinton Gate NB - #1406,,42.963757,-81.201037,,,,,,0,0
929,PONDCLE1,1407,Pond Mills at Cleveland NB - #1407,,42.96746,-81.202057,,,,,,0,0
930,PONDCLE2,1408,Pond Mills at Cleveland SB - #1408,,42.967599,-81.202236,,,,,,0,0
931,PONDCOMM,1409,Pond Mills at Commissioners NB - #1409,,42.962133,-81.200663,,,,,,0,0
932,PONDDEV2,1410,Pond Mills north of Deveron SB - #1410,,42.960494,-81.200409,,,,,,0,0
933,PONDDEV4,1411,Pond Mills south of Deveron SB - #1411,,42.955138,-81.198965,,,,,,0,0
934,PONDEGER,1412,Pond Mills atThompson NB - #1412,,42.97274,-81.209805,,,,,,0,0
935,PONDENT2,1413,Pond Mills at Enterprise SB - #1413,,42.932011,-81.191569,,,,,,0,0
936,PONDMILL,1414,Pond Mills at Millers SB - #1414,,42.949311,-81.195525,,,,,,0,0
937,PONDMIR1,1415,450 Pond Mills - #1415,,42.953063,-81.196476,,,,,,0,0
938,PONDMIR2,1416,Pond Mills at Millridge SB - #1416,,42.950517,-81.196272,,,,,,0,0
939,PONDMIR3,1417,Pond Mills at Millridge NB - #1417,,42.951371,-81.196403,,,,,,0,0
940,PONDMIR4,1418,492 Pond Mills - #1418,,42.953053,-81.196603,,,,,,0,0
941,PONDOLDH,1419,Pond Mills at Commissioners NB - #1419,,42.960678,-81.200278,,,,,,0,0
942,PONDPONV,1420,Pond Mills at Pondview NB - #1420,,42.949301,-81.195321,,,,,,0,0
943,PONDSCE1,1421,Pond Mills at Scenic NB - #1421,,42.971897,-81.207463,,,,,,0,0
944,PROUBEA1,1423,Proudfoot at Beaverbrook EB - #1423,,42.984089,-81.281458,,,,,,0,0
945,PROUBEA2,1424,Proudfoot at Beaverbrook WB - #1424,,42.984185,-81.28149,,,,,,0,0
946,PROUBEA3,1425,Proudfoot at Beaverbrook SB - #1425,,42.989486,-81.290155,,,,,,0,0
947,PROUFAR1,1427,Proudfoot north of Farrah NB - #1427,,42.988837,-81.289729,,,,,,0,0
948,PROUFAR2,1428,Proudfoot at Farrah SB - #1428,,42.98627,-81.288546,,,,,,0,0
949,PROUFAR3,1429,Proudfoot at Farrah NB - #1429,,42.987136,-81.288882,,,,,,0,0
950,PROUOXF1,1430,Proudfoot north of Oxford NB - #1430,,42.9861,-81.288366,,,,,,0,0
951,PROUOXF2,1431,Proudfoot at Oxford SB - #1431,,42.984805,-81.287837,,,,,,0,0
952,PROUOXF3,1432,Proudfoot south of Oxford NB - #1432,,42.984669,-81.28764,,,,,,0,0
953,QUEBDUFF,1434,Quebec at Dufferin SB - #1434,,42.99448,-81.219981,,,,,,0,0
954,QUEBDUND,1435,Quebec at Dundas NB - #1435,,42.992891,-81.219093,,,,,,0,0
955,QUEBELI1,1436,Quebec at Elias NB - #1436,,42.997177,-81.221188,,,,,,0,0
956,QUEBELI2,1437,Quebec at Elias SB - #1437,,42.996906,-81.221212,,,,,,0,0
957,QUEBLOR1,1438,Quebec at Lorne NB - #1438,,42.995928,-81.220581,,,,,,0,0
958,QUEBLOR2,1439,Quebec at Lorne SB - #1439,,42.995327,-81.220397,,,,,,0,0
959,QUEBMORN,1440,Quebec at Mornington SB - #1440,,43.000372,-81.222939,,,,,,0,0
960,QUEBQUEE,1441,Quebec at Queens NB - #1441,,42.993921,-81.219616,,,,,,0,0
961,QUEECLAR,1442,Queens at Clarence WB - #1442,,42.98586,-81.247506,,,,,,0,0
962,QUENRIDO,1443,Queens at Ridout WB - #1443,,42.98368,-81.254207,,,,,,0,0
963,RAILKENN,1445,Railton at Kennedy Place SB - #1445,,42.994444,-81.152093,,,,,,0,0
964,RAILPORT,1446,Railton at Portsmouth SB - #1446,,42.988241,-81.150232,,,,,,0,0
965,RAILSADD,1447,Railton at Saddy SB - #1447,,42.990818,-81.151272,,,,,,0,0
966,REARROTH,1454,Reardon at Rothwell WB - #1454,,42.962015,-81.176893,,,,,,0,0
967,REGEMAIT,1455,Regent at Maitland WB - #1455,,43.008797,-81.247692,,,,,,0,0
968,REGEWILL,1456,Regent at William EB - #1456,,43.009425,-81.245384,,,,,,0,0
969,RICHCANT,1460,Richmond at Canterbury NB - #1460,,43.019282,-81.277079,,,,,,0,0
970,RICHCENT,1463,Richmond at Central SB - #1463,,42.990176,-81.250873,,,,,,0,0
971,RICHCHE1,1464,Richmond at Cheapside NB - #1464,,43.001527,-81.256205,,,,,,0,0
972,RICHCHE2,1465,Richmond at Cheapside SB - #1465,,43.001785,-81.25651,,,,,,0,0
973,RICHDUF2,1467,Richmond at Dufferin SB - #1467,,42.98696,-81.250781,,,,,,0,0
974,RICHGREY,1475,Richmond at Grey SB - #1475,,42.976781,-81.246257,,,,,,0,0
975,RICHGRO1,1476,Richmond at Grosvenor NB - #1476,,43.000039,-81.255383,,,,,,0,0
976,RICHGRO2,1477,Richmond at Grosvenor SB - #1477,,42.999325,-81.255246,,,,,,0,0
977,RICHHOT1,1478,Richmond north of Horton NB - #1478,,42.979378,-81.247439,,,,,,0,0
978,RICHHOT2,1479,Richmond at Horton SB - #1479,,42.979296,-81.247519,,,,,,0,0
979,RICHHOT3,1480,Richmond south Horton NB - #1480,,42.978707,-81.247083,,,,,,0,0
980,RICHHUR1,1481,Richmond at Huron NB - #1481,,43.007342,-81.259406,,,,,,0,0
981,RICHHUR2,1482,Richmond at Huron SB - #1482,,43.007167,-81.259424,,,,,,0,0
982,RICHHYM1,1483,Richmond at Hyman NB - #1483,,42.991222,-81.250886,,,,,,0,0
983,RICHJACK,1485,Richmond at Jacksway SB - #1485,,43.023201,-81.28093,,,,,,0,0
984,RICHJAM1,1486,Richmond at St. James NB - #1486,,42.997499,-81.254137,,,,,,0,0
985,RICHJAM2,1487,Richmond at St. James SB - #1487,,42.997724,-81.254361,,,,,,0,0
986,RICHKEN1,1488,Richmond at Kent NB - #1488,,42.988374,-81.250678,,,,,,0,0
987,RICHKEN2,1489,Richmond at Kent SB - #1489,,42.988156,-81.250752,,,,,,0,0
988,RICHKIN1,1490,Richmond at King NB - #1490,,42.98234,-81.2489,,,,,,0,0
989,RICHMILL,1493,Richmond at Mill SB - #1493,,42.992941,-81.251948,,,,,,0,0
990,RICHOXF1,1494,Richmond at Oxford NB - #1494,,42.995977,-81.253301,,,,,,0,0
991,RICHOXF2,1495,Richmond at Oxford SB - #1495,,42.994909,-81.252915,,,,,,0,0
992,RICHPALL,1496,Richmond at Pall Mall NB - #1496,,42.992773,-81.251649,,,,,,0,0
993,RICHPAR2,1497,Richmond at Parkdale Ave SB - #1497,,43.011195,-81.263629,,,,,,0,0
994,RICHQUEE,1501,Richmond at Queens NB - #1501,,42.985269,-81.25034,,,,,,0,0
995,RICHRAY1,1502,Richmond north of Raymond NB - #1502,,43.013188,-81.265588,,,,,,0,0
996,RICHRAY2,1503,Richmond north of Raymond SB - #1503,,43.012999,-81.26554,,,,,,0,0
997,RICHREG1,1506,Richmond at Regent NB - #1506,,43.005693,-81.25836,,,,,,0,0
998,RICHSHAV,1508,Richmond at Shavian SB - #1508,,43.021409,-81.279995,,,,,,0,0
999,RICHSIM1,1509,Richmond at Simcoe NB - #1509,,42.977308,-81.246413,,,,,,0,0
1000,RICHSIM2,1510,Richmond at Simcoe SB - #1510,,42.977941,-81.246863,,,,,,0,0
1001,RICHSUNN,1511,Richmond at Sunnyside NB - #1511,,43.02172,-81.279942,,,,,,0,0
1002,RICHUNI1,1512,Richmond at University NB - #1512,,43.008865,-81.261028,,,,,,0,0
1003,RICHUNI2,1513,Richmond at University SB - #1513,,43.009232,-81.261626,,,,,,0,0
1004,RICHVIC1,1514,Richmond at Victoria NB - #1514,,43.003609,-81.257279,,,,,,0,0
1005,RICHVIC2,1515,Richmond at Victoria SB - #1515,,43.003846,-81.257557,,,,,,0,0
1006,RICHWEC1,1516,Richmond at Westchester NB - #1516,,43.018073,-81.274989,,,,,,0,0
1007,RICHWES2,1518,Richmond at Western SB - #1518,,43.019685,-81.278143,,,,,,0,0
1008,RICHWES4,1519,1548 Richmond - #1519,,43.018984,-81.276938,,,,,,0,0
1009,RICHWIN1,1520,Richmond north of Windermere NB - #1520,,43.016808,-81.272741,,,,,,0,0
1010,RICHWIN2,1521,Richmond at Windermere SB - #1521,,43.015204,-81.270279,,,,,,0,0
1011,RICHWYND,1523,Richmond at Wyndham Gate SB - #1523,,43.017966,-81.275139,,,,,,0,0
1012,RIDOBAKE,1531,Ridout at Baker NB - #1531,,42.967407,-81.246257,,,,,,0,0
1013,RIDOBAS1,1532,Ridout at Baseline NB - #1532,,42.960517,-81.242718,,,,,,0,0
1014,RIDOBAS2,1533,Ridout at Baseline SB - #1533,,42.961246,-81.243171,,,,,,0,0
1015,RIDOCRA1,1537,Ridout at Craig NB - #1537,,42.974264,-81.249696,,,,,,0,0
1016,RIDOCRA2,1538,Ridout at Craig SB - #1538,,42.974335,-81.249832,,,,,,0,0
1017,RIDOELMW,1539,Ridout at Elmwood SB - #1539,,42.972601,-81.248939,,,,,,0,0
1018,RIDOEME1,1540,Ridout at Emery NB - #1540,,42.964715,-81.244873,,,,,,0,0
1019,RIDOEME2,1541,Ridout at Emery SB - #1541,,42.965227,-81.245179,,,,,,0,0
1020,RIDOGRAN,1544,Ridout & Grand Ave NB - #1544,,42.971431,-81.248245,,,,,,0,0
1021,RIDOHICK,1545,Ridout at Hickson NB - #1545,,42.962205,-81.243574,,,,,,0,0
1022,RIDOHORT,1546,Ridout at Horton SB - #1546,,42.977359,-81.251468,,,,,,0,0
1023,RIDOING1,1547,Ridout at Ingleside NB - #1547,,42.975851,-81.250566,,,,,,0,0
1024,RIDOKING,1549,Ridout at King SB - #1549,,42.982047,-81.253855,,,,,,0,0
1025,RIDOMOU2,1553,Ridout at Mountsfiled SB - #1553,,42.959504,-81.242285,,,,,,0,0
1026,RIDOROSE,1554,Ridout at Rosel SB - #1554,,42.962909,-81.244023,,,,,,0,0
1027,RIDOTEC1,1555,Ridout at Tecumseh NB - #1555,,42.969427,-81.247221,,,,,,0,0
1028,RIDOTEC2,1556,Ridout at Tecumseh SB - #1556,,42.969589,-81.247432,,,,,,0,0
1029,RIDOWINS,1557,Ridout at Windsor SB - #1557,,42.967104,-81.246159,,,,,,0,0
1030,RIDOYORK,1558,Ridout at York SB - #1558,,42.980443,-81.253033,,,,,,0,0
1031,RIVEANT1,1562,Riverside at St. Anthony EB - #1562,,42.962403,-81.323363,,,,,,0,0
1032,RIVEANT2,1563,Riverside at St. Anthony WB - #1563,,42.962511,-81.323507,,,,,,0,0
1033,RIVEBEA1,1564,Riverside at Beaverbrook EB - #1564,,42.980089,-81.278145,,,,,,0,0
1034,RIVEBEA2,1565,Riverside east of Beaverbrook WB - #1565,,42.981044,-81.276047,,,,,,0,0
1035,RIVEBEA4,1566,Riverside west of Beaverbrook WB - #1566,,42.980225,-81.277985,,,,,,0,0
1036,RIVEBRE1,1567,Riverside at Braemar EB - #1567,,42.977428,-81.286644,,,,,,0,0
1037,RIVEBRE2,1568,Riverside at Braemar WB - #1568,,42.977418,-81.286814,,,,,,0,0
1038,RIVEBRIT,1569,Riverside at Britannia WB - #1569,,42.982751,-81.271188,,,,,,0,0
1039,RIVECAVE,1570,Riverside at Cavendish EB - #1570,,42.982955,-81.26652,,,,,,0,0
1040,RIVEHAR1,1581,Riverside at Hartson east EB - #1581,,42.962934,-81.318488,,,,,,0,0
1041,RIVEHAR2,1582,Riverside at Hartson east WB - #1582,,42.96313,-81.318102,,,,,,0,0
1042,RIVEHAR3,1583,Riverside at Hartson west EB - #1583,,42.962989,-81.326031,,,,,,0,0
1043,RIVEHAR4,1584,Riverside at Hartson WB - #1584,,42.963005,-81.32587,,,,,,0,0
1044,RIVEMTPL,1587,Riverside at Mt. Pleasant  WB - #1587,,42.983125,-81.26699,,,,,,0,0
1045,RIVEMURD,1588,Riverside at Murdock EB - #1588,,42.98263,-81.271756,,,,,,0,0
1046,RIVEORI1,1589,Riverside at Old Riverside EB - #1589,,42.978596,-81.283087,,,,,,0,0
1047,RIVEORI2,1590,Riverside at Old Riverside WB - #1590,,42.978628,-81.283336,,,,,,0,0
1048,RIVESAN1,1592,Riverside at Sanatorium EB - #1592,,42.963646,-81.329265,,,,,,0,0
1049,RIVESAN2,1593,Riverside at Sanatorium WB - #1593,,42.963806,-81.329802,,,,,,0,0
1050,RIVEWHA1,1600,Riverside at Wharncliffe EB - #1600,,42.982759,-81.26198,,,,,,0,0
1051,RIVEWHA4,1601,Riverside West of Wharncliffe WB - #1601,,42.983051,-81.263566,,,,,,0,0
1052,RIVEWIL1,1602,Riverside at Wilson EB - #1602,,42.982691,-81.25983,,,,,,0,0
1053,RIVEWIL2,1603,Riverside at Wilson WB - #1603,,42.982815,-81.259629,,,,,,0,0
1054,RIVEWON1,1604,Riverside at Wonderland EB - #1604,,42.976327,-81.289551,,,,,,0,0
1055,RIVEWOO1,1606,Riverside at Woodward EB - #1606,,42.982944,-81.268758,,,,,,0,0
1056,RIVEWOO2,1607,Riverside at Woodward WB - #1607,,42.983031,-81.269268,,,,,,0,0
1057,ROXBWEL2,1608,Roxburgh at Wellington WB - #1608,,42.919249,-81.207311,,,,,,0,0
1058,ROYACAS1,1609,Royal at Castle EB - #1609,,42.998691,-81.169127,,,,,,0,0
1059,ROYACAS2,1610,Royal at Castle WB - #1610,,42.998722,-81.169297,,,,,,0,0
1060,SALIQUEB,1617,Salisbury at Quebec EB - #1617,,42.999937,-81.222027,,,,,,0,0
1061,SANDBEC1,1618,Sandford at Beckworth NB - #1618,,43.020779,-81.203558,,,,,,0,0
1062,SANDBEC2,1619,Sandford at Beckworth SB - #1619,,43.021116,-81.203822,,,,,,0,0
1063,SANDBENT,1620,Sandford at Bentley SB - #1620,,43.026168,-81.2047,,,,,,0,0
1064,SANDHUR1,1623,Sandford at Huron NB - #1623,,43.022057,-81.204205,,,,,,0,0
1065,SANDHUR2,1624,Sandford North of Huron SB - #1624,,43.023417,-81.204959,,,,,,0,0
1066,SANDVER1,1625,Sandringham at Verulam EB - #1625,,42.9482,-81.23162,,,,,,0,0
1067,SANDVER2,1626,Sandringham at Verulam WB - #1626,,42.948212,-81.231745,,,,,,0,0
1068,SANDWIL2,1627,Sandringham at Wilkins SB - #1627,,42.948826,-81.234216,,,,,,0,0
1069,SANDWIL4,1628,Sandringham at Wilkins WB - #1628,,42.948943,-81.234219,,,,,,0,0
1070,SANIPLY1,1629,Sanatorium at Plymouth NB - #1629,,42.966241,-81.331549,,,,,,0,0
1071,SANIPLY2,1630,Sanatorium at Plymouth SB - #1630,,42.966492,-81.3318,,,,,,0,0
1072,SANIRIV1,1631,Sanatorium at Riverside NB - #1631,,42.965445,-81.331142,,,,,,0,0
1073,SANIRIV2,1632,Sanatorium at Riverside SB - #1632,,42.965376,-81.331258,,,,,,0,0
1074,SANISUT1,1633,Sanatorium at Sutton Place NB - #1633,,42.968935,-81.332904,,,,,,0,0
1075,SANISUT2,1634,St Thomas Aquanis Secondary School SB - #1634,,42.969123,-81.333177,,,,,,0,0
1076,SARNALD1,1635,Sarnia at Aldersbrook EB - #1635,,42.993777,-81.304513,,,,,,0,0
1077,SARNALD2,1636,Sarnia at Aldersbrook WB - #1636,,42.993911,-81.30438,,,,,,0,0
1078,SARNBRES,1637,Sarnia at Brescia Lane WB - #1637,,43.000384,-81.282356,,,,,,0,0
1079,SARNCAS1,1638,Sarnia at Wonderland EB - #1638,,42.995637,-81.297882,,,,,,0,0
1080,SARNCAS3,1639,Sarnia at Castlegrove Blvd  2 EB - #1639,,42.998833,-81.287041,,,,,,0,0
1081,SARNCOOM,1640,Sarnia at Coombs EB - #1640,,43.000373,-81.281972,,,,,,0,0
1082,SARNLEYT,1641,Sarnia at Leyton WB - #1641,,42.997241,-81.293041,,,,,,0,0
1083,SARNRIPP,1643,Sarnia at Rippleton Ave EB - #1643,,42.997194,-81.292838,,,,,,0,0
1084,SARNSLEI,1644,Sarnia at Sleightholme WB - #1644,,42.998918,-81.287283,,,,,,0,0
1085,SARNTHIS,1645,Sarnia at Thistledown Way WB - #1645,,42.994976,-81.300882,,,,,,0,0
1086,SARNWES1,1646,Sarnia at Western EB - #1646,,43.001328,-81.278769,,,,,,0,0
1087,SARNWES2,1647,Sarnia at Western  WB - #1647,,43.001883,-81.277365,,,,,,0,0
1088,SARNWON1,1648,Sarnia at Chapman EB - #1648,,42.994776,-81.300912,,,,,,0,0
1089,SEAGHYPK,1653,Seagull at Hyde Park WB - #1653,,43.008661,-81.335843,,,,,,0,0
1090,SHELBUR2,1656,Shelbourne at Burlington Gate SB - #1656,,42.963197,-81.200141,,,,,,0,0
1091,SHELDEVE,1657,Shelbourne at Deveron EB - #1657,,42.963077,-81.196346,,,,,,0,0
1092,SHOLEXE1,1658,Sholto at Exeter NB - #1658,,42.925738,-81.225438,,,,,,0,0
1093,SHOLEXE2,1659,Sholto at Exeter SB - #1659,,42.925398,-81.225474,,,,,,0,0
1094,SHOLJAL1,1660,Sholto at Jalna Blvd NB - #1660,,42.926831,-81.226266,,,,,,0,0
1095,SHOLJAL2,1661,Jalna at Archer N Leg SB - #1661,,42.927482,-81.226401,,,,,,0,0
1096,SKYLCHAM,1662,Skyline at Chambers EB - #1662,,43.041714,-81.27174,,,,,,0,0
1097,SORRHURO,1663,Sorrel at Huron NB - #1663,,43.026155,-81.192299,,,,,,0,0
1098,SORRPERT,1665,Sorrel at Perth Ave NB - #1665,,43.024095,-81.192746,,,,,,0,0
1099,SOUTADE1,1666,Southdale & Adelaide EB - #1666,,42.944433,-81.21403,,,,,,0,0
1100,SOUTADE2,1667,Southdale at Adelaide WB - #1667,,42.944488,-81.215236,,,,,,0,0
1101,SOUTAND1,1668,Southdale at Andover EB - #1668,,42.93949,-81.273187,,,,,,0,0
1102,SOUTAND2,1669,Southdale at Andover  WB - #1669,,42.939725,-81.273089,,,,,,0,0
1103,SOUTBEA1,1670,Southcrest at Beachwood EB - #1670,,42.964424,-81.276425,,,,,,0,0
1104,SOUTDUL1,1673,Southdale at Dulaney Dr. EB - #1673,,42.942115,-81.24042,,,,,,0,0
1105,SOUTDUL2,1674,Southdale at Dulaney WB - #1674,,42.942263,-81.240731,,,,,,0,0
1106,SOUTDUN2,1675,Southdale at Dundalk WB - #1675,,42.941979,-81.244486,,,,,,0,0
